image_id,vehicle_count,pedestrian_count,cyclist_count,target_count,ignored_count,original_annotation_count,contains_vehicle,contains_pedestrian,contains_cyclist,presence_signature,density_group,stratification_group,split
003363,1,0,0,1,5,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003364,3,0,0,3,3,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003365,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003366,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003367,2,2,2,6,5,11,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
003368,3,0,1,4,3,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
003369,5,4,0,9,0,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003370,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003371,6,0,0,6,3,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003372,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003373,2,1,0,3,1,4,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
003374,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003375,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
003376,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003377,0,5,1,6,2,8,False,True,True,V0_P1_C1,medium,V0_P1_C1__medium,train
003378,5,0,0,5,6,11,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003379,0,2,3,5,6,11,False,True,True,V0_P1_C1,medium,V0_P1_C1__medium,val
003380,2,6,1,9,0,9,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
003381,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003382,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003383,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003384,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003385,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003386,8,0,0,8,2,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003387,2,2,0,4,1,5,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
003388,5,0,0,5,4,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003389,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003390,2,4,3,9,4,13,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
003391,7,1,1,9,2,11,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
003392,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003393,0,4,2,6,3,9,False,True,True,V0_P1_C1,medium,V0_P1_C1__medium,train
003394,8,0,1,9,1,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
003395,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003396,8,0,0,8,0,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003397,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003398,4,11,3,18,1,19,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
003399,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003400,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003401,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003402,1,1,0,2,6,8,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
003403,3,0,1,4,3,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
003404,4,0,1,5,3,8,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
003405,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003406,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003407,8,0,1,9,1,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
003408,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003409,14,0,0,14,3,17,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003410,7,0,0,7,0,7,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003411,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003412,3,0,0,3,4,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003413,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003414,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003415,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003416,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003417,5,1,0,6,2,8,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
003418,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003419,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003420,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003421,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
003422,3,0,1,4,3,7,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
003423,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003424,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003425,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003426,2,2,1,5,3,8,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,val
003427,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003428,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003429,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003430,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003431,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003432,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003433,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003434,8,0,0,8,2,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003435,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
003436,8,0,0,8,7,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003437,0,7,2,9,1,10,False,True,True,V0_P1_C1,high,V0_P1_C1__high,train
003438,2,6,1,9,0,9,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
003439,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003440,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003441,9,0,0,9,2,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003442,7,3,2,12,2,14,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
003443,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003444,15,0,0,15,3,18,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003445,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003446,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003447,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003448,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003449,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003450,2,0,1,3,3,6,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
003451,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003452,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003453,3,0,0,3,3,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003454,0,6,4,10,4,14,False,True,True,V0_P1_C1,high,V0_P1_C1__high,val
003455,0,6,0,6,2,8,False,True,False,V0_P1_C0,medium,V0_P1_C0__medium,train
003456,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003457,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003458,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003459,12,1,0,13,5,18,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003460,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003461,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003462,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003463,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003464,1,15,0,16,3,19,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003465,6,1,0,7,0,7,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003466,2,2,2,6,1,7,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
003467,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003468,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003469,1,0,1,2,3,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
003470,4,0,0,4,4,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003471,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003472,4,12,0,16,1,17,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003473,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003474,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003475,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003476,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
003477,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003478,7,0,1,8,2,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
003479,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003480,0,6,2,8,3,11,False,True,True,V0_P1_C1,high,V0_P1_C1__high,val
003481,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
003482,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003483,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003484,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003485,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003486,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003487,3,8,0,11,1,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
003488,9,0,0,9,2,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003489,2,5,2,9,3,12,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
003490,4,1,1,6,2,8,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
003491,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
003492,0,1,0,1,5,6,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
003493,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003494,10,1,0,11,2,13,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003495,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003496,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003497,7,0,0,7,0,7,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003498,9,1,0,10,0,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
003499,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003500,14,0,0,14,0,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
003501,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003502,1,16,0,17,5,22,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003503,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003504,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003505,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003506,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003507,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003508,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003509,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003510,4,0,2,6,5,11,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
003511,2,2,0,4,1,5,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,val
003512,3,0,2,5,10,15,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
003513,9,0,0,9,2,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003514,10,1,0,11,3,14,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003515,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003516,2,0,1,3,0,3,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
003517,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003518,2,3,1,6,0,6,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
003519,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003520,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003521,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003522,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003523,1,0,0,1,5,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003524,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003525,4,0,0,4,6,10,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003526,0,6,4,10,3,13,False,True,True,V0_P1_C1,high,V0_P1_C1__high,val
003527,2,0,1,3,5,8,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
003528,4,0,0,4,5,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003529,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003530,1,0,1,2,3,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
003531,11,0,0,11,4,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003532,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003533,1,0,1,2,3,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
003534,3,0,1,4,4,8,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
003535,3,0,0,3,3,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003536,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003537,14,0,0,14,1,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003538,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003539,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003540,2,3,1,6,0,6,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
003541,11,0,0,11,1,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003542,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003543,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003544,13,1,0,14,6,20,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003545,5,0,0,5,5,10,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003546,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003547,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003548,4,0,1,5,4,9,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
003549,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
003550,2,2,2,6,1,7,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,val
003551,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003552,2,2,0,4,1,5,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
003553,3,0,0,3,4,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003554,13,1,0,14,4,18,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003555,7,2,0,9,7,16,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003556,3,1,0,4,6,10,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
003557,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003558,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003559,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003560,1,6,2,9,0,9,True,True,True,V1_P1_C1,high,V1_P1_C1__high,val
003561,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003562,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003563,8,0,0,8,3,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003564,10,0,1,11,1,12,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
003565,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003566,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003567,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003568,7,0,0,7,3,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003569,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003570,6,0,0,6,0,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003571,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
003572,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003573,1,0,1,2,1,3,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
003574,12,0,0,12,3,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003575,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003576,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
003577,16,0,0,16,1,17,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003578,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003579,6,0,0,6,0,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003580,1,0,1,2,2,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,val
003581,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003582,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003583,3,0,1,4,2,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
003584,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003585,9,0,1,10,2,12,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
003586,0,2,0,2,11,13,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
003587,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
003588,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003589,0,5,2,7,5,12,False,True,True,V0_P1_C1,high,V0_P1_C1__high,train
003590,2,0,0,2,4,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003591,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
003592,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003593,1,0,0,1,5,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003594,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003595,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003596,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003597,1,0,0,1,7,8,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003598,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003599,14,0,0,14,0,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003600,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003601,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003602,7,1,1,9,1,10,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
003603,10,1,0,11,0,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003604,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003605,12,0,0,12,3,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003606,2,0,0,2,7,9,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003607,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003608,0,2,1,3,6,9,False,True,True,V0_P1_C1,low,V0_P1_C1__low,train
003609,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
003610,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003611,1,0,1,2,2,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,val
003612,1,0,0,1,5,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003613,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003614,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003615,2,0,1,3,1,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
003616,1,0,2,3,1,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
003617,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
003618,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003619,3,0,1,4,1,5,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
003620,11,0,0,11,1,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003621,13,0,1,14,1,15,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
003622,12,0,0,12,1,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003623,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003624,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003625,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003626,3,0,1,4,2,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
003627,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003628,4,2,0,6,1,7,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
003629,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003630,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003631,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003632,1,6,0,7,2,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003633,12,0,1,13,1,14,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
003634,1,1,0,2,1,3,True,True,False,V1_P1_C0,low,V1_P1_C0__low,val
003635,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003636,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003637,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003638,4,0,0,4,4,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003639,6,0,0,6,3,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003640,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003641,9,1,1,11,2,13,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
003642,15,2,0,17,3,20,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003643,1,0,2,3,2,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
003644,0,2,0,2,5,7,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
003645,3,0,0,3,4,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003646,15,1,0,16,1,17,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
003647,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003648,9,0,0,9,7,16,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003649,1,1,0,2,1,3,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
003650,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
003651,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003652,9,0,0,9,2,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003653,12,0,1,13,0,13,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
003654,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003655,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003656,6,0,0,6,3,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003657,12,0,0,12,2,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003658,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
003659,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
003660,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
003661,12,0,1,13,0,13,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
003662,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
003663,8,1,1,10,3,13,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
003664,5,1,0,6,4,10,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
003665,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
003666,8,0,0,8,4,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
