global_image_id,canonical_image_key,dataset,partition,experimental_role,source_image_id,source_image_path,source_annotation_path,source_annotation_key,source_calibration_path,source_raw_annotation_path,source_width,source_height,source_extension,output_filename,output_relative_path,target_box_count,vehicle_count,pedestrian_count,cyclist_count,ignored_box_count,is_negative,segment_id,frame_timestamp_micros,camera_name,time_of_day,weather,location,density_group,sampling_rule
5325,kitti_005324,KITTI,train,model_training,005324,data/kitti/raw/training/image_2/005324.png,data/kitti/raw/training/label_2/005324.txt,005324,data/kitti/raw/training/calib/005324.txt,data/kitti/raw/training/label_2/005324.txt,1224,370,.png,005324.png,images/kitti/train/005324.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5326,kitti_005325,KITTI,train,model_training,005325,data/kitti/raw/training/image_2/005325.png,data/kitti/raw/training/label_2/005325.txt,005325,data/kitti/raw/training/calib/005325.txt,data/kitti/raw/training/label_2/005325.txt,1242,375,.png,005325.png,images/kitti/train/005325.png,4,4,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5327,kitti_005326,KITTI,train,model_training,005326,data/kitti/raw/training/image_2/005326.png,data/kitti/raw/training/label_2/005326.txt,005326,data/kitti/raw/training/calib/005326.txt,data/kitti/raw/training/label_2/005326.txt,1242,375,.png,005326.png,images/kitti/train/005326.png,8,8,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5328,kitti_005327,KITTI,train,model_training,005327,data/kitti/raw/training/image_2/005327.png,data/kitti/raw/training/label_2/005327.txt,005327,data/kitti/raw/training/calib/005327.txt,data/kitti/raw/training/label_2/005327.txt,1242,375,.png,005327.png,images/kitti/train/005327.png,7,7,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5329,kitti_005328,KITTI,val,in_domain_validation,005328,data/kitti/raw/training/image_2/005328.png,data/kitti/raw/training/label_2/005328.txt,005328,data/kitti/raw/training/calib/005328.txt,data/kitti/raw/training/label_2/005328.txt,1242,375,.png,005328.png,images/kitti/val/005328.png,2,2,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5330,kitti_005329,KITTI,train,model_training,005329,data/kitti/raw/training/image_2/005329.png,data/kitti/raw/training/label_2/005329.txt,005329,data/kitti/raw/training/calib/005329.txt,data/kitti/raw/training/label_2/005329.txt,1224,370,.png,005329.png,images/kitti/train/005329.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5331,kitti_005330,KITTI,train,model_training,005330,data/kitti/raw/training/image_2/005330.png,data/kitti/raw/training/label_2/005330.txt,005330,data/kitti/raw/training/calib/005330.txt,data/kitti/raw/training/label_2/005330.txt,1242,375,.png,005330.png,images/kitti/train/005330.png,6,6,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5332,kitti_005331,KITTI,train,model_training,005331,data/kitti/raw/training/image_2/005331.png,data/kitti/raw/training/label_2/005331.txt,005331,data/kitti/raw/training/calib/005331.txt,data/kitti/raw/training/label_2/005331.txt,1242,375,.png,005331.png,images/kitti/train/005331.png,1,1,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5333,kitti_005332,KITTI,train,model_training,005332,data/kitti/raw/training/image_2/005332.png,data/kitti/raw/training/label_2/005332.txt,005332,data/kitti/raw/training/calib/005332.txt,data/kitti/raw/training/label_2/005332.txt,1242,375,.png,005332.png,images/kitti/train/005332.png,7,7,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5334,kitti_005333,KITTI,train,model_training,005333,data/kitti/raw/training/image_2/005333.png,data/kitti/raw/training/label_2/005333.txt,005333,data/kitti/raw/training/calib/005333.txt,data/kitti/raw/training/label_2/005333.txt,1242,375,.png,005333.png,images/kitti/train/005333.png,8,7,0,1,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5335,kitti_005334,KITTI,train,model_training,005334,data/kitti/raw/training/image_2/005334.png,data/kitti/raw/training/label_2/005334.txt,005334,data/kitti/raw/training/calib/005334.txt,data/kitti/raw/training/label_2/005334.txt,1242,375,.png,005334.png,images/kitti/train/005334.png,4,4,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5336,kitti_005335,KITTI,train,model_training,005335,data/kitti/raw/training/image_2/005335.png,data/kitti/raw/training/label_2/005335.txt,005335,data/kitti/raw/training/calib/005335.txt,data/kitti/raw/training/label_2/005335.txt,1242,375,.png,005335.png,images/kitti/train/005335.png,4,3,1,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5337,kitti_005336,KITTI,train,model_training,005336,data/kitti/raw/training/image_2/005336.png,data/kitti/raw/training/label_2/005336.txt,005336,data/kitti/raw/training/calib/005336.txt,data/kitti/raw/training/label_2/005336.txt,1238,374,.png,005336.png,images/kitti/train/005336.png,7,1,5,1,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5338,kitti_005337,KITTI,train,model_training,005337,data/kitti/raw/training/image_2/005337.png,data/kitti/raw/training/label_2/005337.txt,005337,data/kitti/raw/training/calib/005337.txt,data/kitti/raw/training/label_2/005337.txt,1242,375,.png,005337.png,images/kitti/train/005337.png,3,3,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5339,kitti_005338,KITTI,train,model_training,005338,data/kitti/raw/training/image_2/005338.png,data/kitti/raw/training/label_2/005338.txt,005338,data/kitti/raw/training/calib/005338.txt,data/kitti/raw/training/label_2/005338.txt,1242,375,.png,005338.png,images/kitti/train/005338.png,1,0,1,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5340,kitti_005339,KITTI,train,model_training,005339,data/kitti/raw/training/image_2/005339.png,data/kitti/raw/training/label_2/005339.txt,005339,data/kitti/raw/training/calib/005339.txt,data/kitti/raw/training/label_2/005339.txt,1242,375,.png,005339.png,images/kitti/train/005339.png,4,4,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5341,kitti_005340,KITTI,train,model_training,005340,data/kitti/raw/training/image_2/005340.png,data/kitti/raw/training/label_2/005340.txt,005340,data/kitti/raw/training/calib/005340.txt,data/kitti/raw/training/label_2/005340.txt,1242,375,.png,005340.png,images/kitti/train/005340.png,5,5,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5342,kitti_005341,KITTI,val,in_domain_validation,005341,data/kitti/raw/training/image_2/005341.png,data/kitti/raw/training/label_2/005341.txt,005341,data/kitti/raw/training/calib/005341.txt,data/kitti/raw/training/label_2/005341.txt,1242,375,.png,005341.png,images/kitti/val/005341.png,1,0,1,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5343,kitti_005342,KITTI,val,in_domain_validation,005342,data/kitti/raw/training/image_2/005342.png,data/kitti/raw/training/label_2/005342.txt,005342,data/kitti/raw/training/calib/005342.txt,data/kitti/raw/training/label_2/005342.txt,1242,375,.png,005342.png,images/kitti/val/005342.png,4,4,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5344,kitti_005343,KITTI,val,in_domain_validation,005343,data/kitti/raw/training/image_2/005343.png,data/kitti/raw/training/label_2/005343.txt,005343,data/kitti/raw/training/calib/005343.txt,data/kitti/raw/training/label_2/005343.txt,1242,375,.png,005343.png,images/kitti/val/005343.png,2,2,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5345,kitti_005344,KITTI,train,model_training,005344,data/kitti/raw/training/image_2/005344.png,data/kitti/raw/training/label_2/005344.txt,005344,data/kitti/raw/training/calib/005344.txt,data/kitti/raw/training/label_2/005344.txt,1242,375,.png,005344.png,images/kitti/train/005344.png,1,1,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5346,kitti_005345,KITTI,val,in_domain_validation,005345,data/kitti/raw/training/image_2/005345.png,data/kitti/raw/training/label_2/005345.txt,005345,data/kitti/raw/training/calib/005345.txt,data/kitti/raw/training/label_2/005345.txt,1242,375,.png,005345.png,images/kitti/val/005345.png,5,5,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5347,kitti_005346,KITTI,train,model_training,005346,data/kitti/raw/training/image_2/005346.png,data/kitti/raw/training/label_2/005346.txt,005346,data/kitti/raw/training/calib/005346.txt,data/kitti/raw/training/label_2/005346.txt,1242,375,.png,005346.png,images/kitti/train/005346.png,3,3,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5348,kitti_005347,KITTI,val,in_domain_validation,005347,data/kitti/raw/training/image_2/005347.png,data/kitti/raw/training/label_2/005347.txt,005347,data/kitti/raw/training/calib/005347.txt,data/kitti/raw/training/label_2/005347.txt,1242,375,.png,005347.png,images/kitti/val/005347.png,5,5,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5349,kitti_005348,KITTI,train,model_training,005348,data/kitti/raw/training/image_2/005348.png,data/kitti/raw/training/label_2/005348.txt,005348,data/kitti/raw/training/calib/005348.txt,data/kitti/raw/training/label_2/005348.txt,1242,375,.png,005348.png,images/kitti/train/005348.png,10,9,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5350,kitti_005349,KITTI,train,model_training,005349,data/kitti/raw/training/image_2/005349.png,data/kitti/raw/training/label_2/005349.txt,005349,data/kitti/raw/training/calib/005349.txt,data/kitti/raw/training/label_2/005349.txt,1242,375,.png,005349.png,images/kitti/train/005349.png,3,3,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5351,kitti_005350,KITTI,val,in_domain_validation,005350,data/kitti/raw/training/image_2/005350.png,data/kitti/raw/training/label_2/005350.txt,005350,data/kitti/raw/training/calib/005350.txt,data/kitti/raw/training/label_2/005350.txt,1242,375,.png,005350.png,images/kitti/val/005350.png,7,7,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5352,kitti_005351,KITTI,train,model_training,005351,data/kitti/raw/training/image_2/005351.png,data/kitti/raw/training/label_2/005351.txt,005351,data/kitti/raw/training/calib/005351.txt,data/kitti/raw/training/label_2/005351.txt,1242,375,.png,005351.png,images/kitti/train/005351.png,2,2,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5353,kitti_005352,KITTI,train,model_training,005352,data/kitti/raw/training/image_2/005352.png,data/kitti/raw/training/label_2/005352.txt,005352,data/kitti/raw/training/calib/005352.txt,data/kitti/raw/training/label_2/005352.txt,1242,375,.png,005352.png,images/kitti/train/005352.png,15,15,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5354,kitti_005353,KITTI,train,model_training,005353,data/kitti/raw/training/image_2/005353.png,data/kitti/raw/training/label_2/005353.txt,005353,data/kitti/raw/training/calib/005353.txt,data/kitti/raw/training/label_2/005353.txt,1242,375,.png,005353.png,images/kitti/train/005353.png,2,1,1,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5355,kitti_005354,KITTI,train,model_training,005354,data/kitti/raw/training/image_2/005354.png,data/kitti/raw/training/label_2/005354.txt,005354,data/kitti/raw/training/calib/005354.txt,data/kitti/raw/training/label_2/005354.txt,1242,375,.png,005354.png,images/kitti/train/005354.png,9,9,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5356,kitti_005355,KITTI,train,model_training,005355,data/kitti/raw/training/image_2/005355.png,data/kitti/raw/training/label_2/005355.txt,005355,data/kitti/raw/training/calib/005355.txt,data/kitti/raw/training/label_2/005355.txt,1242,375,.png,005355.png,images/kitti/train/005355.png,1,1,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5357,kitti_005356,KITTI,train,model_training,005356,data/kitti/raw/training/image_2/005356.png,data/kitti/raw/training/label_2/005356.txt,005356,data/kitti/raw/training/calib/005356.txt,data/kitti/raw/training/label_2/005356.txt,1242,375,.png,005356.png,images/kitti/train/005356.png,16,13,3,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5358,kitti_005357,KITTI,train,model_training,005357,data/kitti/raw/training/image_2/005357.png,data/kitti/raw/training/label_2/005357.txt,005357,data/kitti/raw/training/calib/005357.txt,data/kitti/raw/training/label_2/005357.txt,1242,375,.png,005357.png,images/kitti/train/005357.png,6,6,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5359,kitti_005358,KITTI,train,model_training,005358,data/kitti/raw/training/image_2/005358.png,data/kitti/raw/training/label_2/005358.txt,005358,data/kitti/raw/training/calib/005358.txt,data/kitti/raw/training/label_2/005358.txt,1242,375,.png,005358.png,images/kitti/train/005358.png,3,1,1,1,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5360,kitti_005359,KITTI,train,model_training,005359,data/kitti/raw/training/image_2/005359.png,data/kitti/raw/training/label_2/005359.txt,005359,data/kitti/raw/training/calib/005359.txt,data/kitti/raw/training/label_2/005359.txt,1242,375,.png,005359.png,images/kitti/train/005359.png,3,3,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5361,kitti_005360,KITTI,train,model_training,005360,data/kitti/raw/training/image_2/005360.png,data/kitti/raw/training/label_2/005360.txt,005360,data/kitti/raw/training/calib/005360.txt,data/kitti/raw/training/label_2/005360.txt,1242,375,.png,005360.png,images/kitti/train/005360.png,9,8,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5362,kitti_005361,KITTI,train,model_training,005361,data/kitti/raw/training/image_2/005361.png,data/kitti/raw/training/label_2/005361.txt,005361,data/kitti/raw/training/calib/005361.txt,data/kitti/raw/training/label_2/005361.txt,1238,374,.png,005361.png,images/kitti/train/005361.png,5,5,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5363,kitti_005362,KITTI,train,model_training,005362,data/kitti/raw/training/image_2/005362.png,data/kitti/raw/training/label_2/005362.txt,005362,data/kitti/raw/training/calib/005362.txt,data/kitti/raw/training/label_2/005362.txt,1242,375,.png,005362.png,images/kitti/train/005362.png,7,7,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5364,kitti_005363,KITTI,train,model_training,005363,data/kitti/raw/training/image_2/005363.png,data/kitti/raw/training/label_2/005363.txt,005363,data/kitti/raw/training/calib/005363.txt,data/kitti/raw/training/label_2/005363.txt,1242,375,.png,005363.png,images/kitti/train/005363.png,3,3,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5365,kitti_005364,KITTI,val,in_domain_validation,005364,data/kitti/raw/training/image_2/005364.png,data/kitti/raw/training/label_2/005364.txt,005364,data/kitti/raw/training/calib/005364.txt,data/kitti/raw/training/label_2/005364.txt,1242,375,.png,005364.png,images/kitti/val/005364.png,3,3,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5366,kitti_005365,KITTI,val,in_domain_validation,005365,data/kitti/raw/training/image_2/005365.png,data/kitti/raw/training/label_2/005365.txt,005365,data/kitti/raw/training/calib/005365.txt,data/kitti/raw/training/label_2/005365.txt,1242,375,.png,005365.png,images/kitti/val/005365.png,4,4,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5367,kitti_005366,KITTI,train,model_training,005366,data/kitti/raw/training/image_2/005366.png,data/kitti/raw/training/label_2/005366.txt,005366,data/kitti/raw/training/calib/005366.txt,data/kitti/raw/training/label_2/005366.txt,1241,376,.png,005366.png,images/kitti/train/005366.png,12,12,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5368,kitti_005367,KITTI,train,model_training,005367,data/kitti/raw/training/image_2/005367.png,data/kitti/raw/training/label_2/005367.txt,005367,data/kitti/raw/training/calib/005367.txt,data/kitti/raw/training/label_2/005367.txt,1242,375,.png,005367.png,images/kitti/train/005367.png,7,7,0,0,4,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5369,kitti_005368,KITTI,train,model_training,005368,data/kitti/raw/training/image_2/005368.png,data/kitti/raw/training/label_2/005368.txt,005368,data/kitti/raw/training/calib/005368.txt,data/kitti/raw/training/label_2/005368.txt,1242,375,.png,005368.png,images/kitti/train/005368.png,3,3,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5370,kitti_005369,KITTI,train,model_training,005369,data/kitti/raw/training/image_2/005369.png,data/kitti/raw/training/label_2/005369.txt,005369,data/kitti/raw/training/calib/005369.txt,data/kitti/raw/training/label_2/005369.txt,1238,374,.png,005369.png,images/kitti/train/005369.png,2,1,1,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5371,kitti_005370,KITTI,train,model_training,005370,data/kitti/raw/training/image_2/005370.png,data/kitti/raw/training/label_2/005370.txt,005370,data/kitti/raw/training/calib/005370.txt,data/kitti/raw/training/label_2/005370.txt,1242,375,.png,005370.png,images/kitti/train/005370.png,2,1,1,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5372,kitti_005371,KITTI,train,model_training,005371,data/kitti/raw/training/image_2/005371.png,data/kitti/raw/training/label_2/005371.txt,005371,data/kitti/raw/training/calib/005371.txt,data/kitti/raw/training/label_2/005371.txt,1242,375,.png,005371.png,images/kitti/train/005371.png,8,6,0,2,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5373,kitti_005372,KITTI,val,in_domain_validation,005372,data/kitti/raw/training/image_2/005372.png,data/kitti/raw/training/label_2/005372.txt,005372,data/kitti/raw/training/calib/005372.txt,data/kitti/raw/training/label_2/005372.txt,1242,375,.png,005372.png,images/kitti/val/005372.png,2,1,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5374,kitti_005373,KITTI,val,in_domain_validation,005373,data/kitti/raw/training/image_2/005373.png,data/kitti/raw/training/label_2/005373.txt,005373,data/kitti/raw/training/calib/005373.txt,data/kitti/raw/training/label_2/005373.txt,1242,375,.png,005373.png,images/kitti/val/005373.png,3,3,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5375,kitti_005374,KITTI,train,model_training,005374,data/kitti/raw/training/image_2/005374.png,data/kitti/raw/training/label_2/005374.txt,005374,data/kitti/raw/training/calib/005374.txt,data/kitti/raw/training/label_2/005374.txt,1242,375,.png,005374.png,images/kitti/train/005374.png,4,4,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5376,kitti_005375,KITTI,train,model_training,005375,data/kitti/raw/training/image_2/005375.png,data/kitti/raw/training/label_2/005375.txt,005375,data/kitti/raw/training/calib/005375.txt,data/kitti/raw/training/label_2/005375.txt,1242,375,.png,005375.png,images/kitti/train/005375.png,2,2,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5377,kitti_005376,KITTI,val,in_domain_validation,005376,data/kitti/raw/training/image_2/005376.png,data/kitti/raw/training/label_2/005376.txt,005376,data/kitti/raw/training/calib/005376.txt,data/kitti/raw/training/label_2/005376.txt,1242,375,.png,005376.png,images/kitti/val/005376.png,4,4,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
5378,kitti_005377,KITTI,val,in_domain_validation,005377,data/kitti/raw/training/image_2/005377.png,data/kitti/raw/training/label_2/005377.txt,005377,data/kitti/raw/training/calib/005377.txt,data/kitti/raw/training/label_2/005377.txt,1242,375,.png,005377.png,images/kitti/val/005377.png,3,3,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
