image_id,final_segment_number,segment_id,frame_timestamp_micros,camera_id,camera_name,source_front_frame_index,selected_frame_number_in_segment,image_filename,relative_image_path,image_width,image_height,number_of_target_boxes,vehicle_count,pedestrian_count,cyclist_count,time_of_day,weather,location,density_group,sampling_rule
10289507859301986274_4200_000_4220_000_1557847404172643,14,10289507859301986274_4200_000_4220_000,1557847404172643,1,FRONT,115,24,1557847404172643.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847404172643.jpg,1920,1280,42,28,14,0,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847404672547,14,10289507859301986274_4200_000_4220_000,1557847404672547,1,FRONT,120,25,1557847404672547.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847404672547.jpg,1920,1280,46,31,15,0,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847405172436,14,10289507859301986274_4200_000_4220_000,1557847405172436,1,FRONT,125,26,1557847405172436.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847405172436.jpg,1920,1280,50,32,18,0,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847405672479,14,10289507859301986274_4200_000_4220_000,1557847405672479,1,FRONT,130,27,1557847405672479.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847405672479.jpg,1920,1280,52,32,20,0,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847406172415,14,10289507859301986274_4200_000_4220_000,1557847406172415,1,FRONT,135,28,1557847406172415.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847406172415.jpg,1920,1280,57,33,24,0,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847406672419,14,10289507859301986274_4200_000_4220_000,1557847406672419,1,FRONT,140,29,1557847406672419.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847406672419.jpg,1920,1280,58,33,25,0,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847407172500,14,10289507859301986274_4200_000_4220_000,1557847407172500,1,FRONT,145,30,1557847407172500.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847407172500.jpg,1920,1280,56,33,23,0,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847407672537,14,10289507859301986274_4200_000_4220_000,1557847407672537,1,FRONT,150,31,1557847407672537.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847407672537.jpg,1920,1280,57,34,23,0,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847408172459,14,10289507859301986274_4200_000_4220_000,1557847408172459,1,FRONT,155,32,1557847408172459.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847408172459.jpg,1920,1280,58,38,19,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847408672106,14,10289507859301986274_4200_000_4220_000,1557847408672106,1,FRONT,160,33,1557847408672106.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847408672106.jpg,1920,1280,57,37,18,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847409172005,14,10289507859301986274_4200_000_4220_000,1557847409172005,1,FRONT,165,34,1557847409172005.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847409172005.jpg,1920,1280,61,38,22,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847409671967,14,10289507859301986274_4200_000_4220_000,1557847409671967,1,FRONT,170,35,1557847409671967.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847409671967.jpg,1920,1280,59,36,22,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847410172119,14,10289507859301986274_4200_000_4220_000,1557847410172119,1,FRONT,175,36,1557847410172119.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847410172119.jpg,1920,1280,62,36,25,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847410672306,14,10289507859301986274_4200_000_4220_000,1557847410672306,1,FRONT,180,37,1557847410672306.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847410672306.jpg,1920,1280,59,36,23,0,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847411172351,14,10289507859301986274_4200_000_4220_000,1557847411172351,1,FRONT,185,38,1557847411172351.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847411172351.jpg,1920,1280,61,35,24,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847411672343,14,10289507859301986274_4200_000_4220_000,1557847411672343,1,FRONT,190,39,1557847411672343.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847411672343.jpg,1920,1280,61,37,22,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
10289507859301986274_4200_000_4220_000_1557847412172249,14,10289507859301986274_4200_000_4220_000,1557847412172249,1,FRONT,195,40,1557847412172249.jpg,images/front/10289507859301986274_4200_000_4220_000/1557847412172249.jpg,1920,1280,58,37,19,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267377087332,15,13356997604177841771_3360_000_3380_000,1557267377087332,1,FRONT,0,1,1557267377087332.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267377087332.jpg,1920,1280,51,20,29,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267377587261,15,13356997604177841771_3360_000_3380_000,1557267377587261,1,FRONT,5,2,1557267377587261.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267377587261.jpg,1920,1280,49,15,32,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267378087469,15,13356997604177841771_3360_000_3380_000,1557267378087469,1,FRONT,10,3,1557267378087469.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267378087469.jpg,1920,1280,48,14,32,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267378587691,15,13356997604177841771_3360_000_3380_000,1557267378587691,1,FRONT,15,4,1557267378587691.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267378587691.jpg,1920,1280,48,15,31,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267379087718,15,13356997604177841771_3360_000_3380_000,1557267379087718,1,FRONT,20,5,1557267379087718.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267379087718.jpg,1920,1280,45,15,28,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267379587481,15,13356997604177841771_3360_000_3380_000,1557267379587481,1,FRONT,25,6,1557267379587481.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267379587481.jpg,1920,1280,48,20,26,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267380087192,15,13356997604177841771_3360_000_3380_000,1557267380087192,1,FRONT,30,7,1557267380087192.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267380087192.jpg,1920,1280,52,24,26,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267380587205,15,13356997604177841771_3360_000_3380_000,1557267380587205,1,FRONT,35,8,1557267380587205.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267380587205.jpg,1920,1280,50,24,24,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267381087363,15,13356997604177841771_3360_000_3380_000,1557267381087363,1,FRONT,40,9,1557267381087363.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267381087363.jpg,1920,1280,52,25,25,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267381587525,15,13356997604177841771_3360_000_3380_000,1557267381587525,1,FRONT,45,10,1557267381587525.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267381587525.jpg,1920,1280,50,24,24,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267382087526,15,13356997604177841771_3360_000_3380_000,1557267382087526,1,FRONT,50,11,1557267382087526.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267382087526.jpg,1920,1280,49,26,21,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267382587584,15,13356997604177841771_3360_000_3380_000,1557267382587584,1,FRONT,55,12,1557267382587584.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267382587584.jpg,1920,1280,48,26,20,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267383087635,15,13356997604177841771_3360_000_3380_000,1557267383087635,1,FRONT,60,13,1557267383087635.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267383087635.jpg,1920,1280,47,24,21,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267383587568,15,13356997604177841771_3360_000_3380_000,1557267383587568,1,FRONT,65,14,1557267383587568.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267383587568.jpg,1920,1280,45,25,19,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267384087486,15,13356997604177841771_3360_000_3380_000,1557267384087486,1,FRONT,70,15,1557267384087486.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267384087486.jpg,1920,1280,44,24,19,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267384587702,15,13356997604177841771_3360_000_3380_000,1557267384587702,1,FRONT,75,16,1557267384587702.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267384587702.jpg,1920,1280,42,23,18,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267385088046,15,13356997604177841771_3360_000_3380_000,1557267385088046,1,FRONT,80,17,1557267385088046.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267385088046.jpg,1920,1280,38,23,14,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267385588459,15,13356997604177841771_3360_000_3380_000,1557267385588459,1,FRONT,85,18,1557267385588459.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267385588459.jpg,1920,1280,39,25,13,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267386088565,15,13356997604177841771_3360_000_3380_000,1557267386088565,1,FRONT,90,19,1557267386088565.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267386088565.jpg,1920,1280,45,29,15,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267386588510,15,13356997604177841771_3360_000_3380_000,1557267386588510,1,FRONT,95,20,1557267386588510.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267386588510.jpg,1920,1280,50,30,19,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267387088421,15,13356997604177841771_3360_000_3380_000,1557267387088421,1,FRONT,100,21,1557267387088421.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267387088421.jpg,1920,1280,41,24,16,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267387588378,15,13356997604177841771_3360_000_3380_000,1557267387588378,1,FRONT,105,22,1557267387588378.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267387588378.jpg,1920,1280,39,27,11,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267388088357,15,13356997604177841771_3360_000_3380_000,1557267388088357,1,FRONT,110,23,1557267388088357.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267388088357.jpg,1920,1280,42,30,11,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267388588540,15,13356997604177841771_3360_000_3380_000,1557267388588540,1,FRONT,115,24,1557267388588540.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267388588540.jpg,1920,1280,43,31,11,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267389088584,15,13356997604177841771_3360_000_3380_000,1557267389088584,1,FRONT,120,25,1557267389088584.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267389088584.jpg,1920,1280,39,28,10,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267389588330,15,13356997604177841771_3360_000_3380_000,1557267389588330,1,FRONT,125,26,1557267389588330.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267389588330.jpg,1920,1280,43,32,10,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267390088052,15,13356997604177841771_3360_000_3380_000,1557267390088052,1,FRONT,130,27,1557267390088052.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267390088052.jpg,1920,1280,42,28,13,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267390587932,15,13356997604177841771_3360_000_3380_000,1557267390587932,1,FRONT,135,28,1557267390587932.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267390587932.jpg,1920,1280,46,34,11,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267391087785,15,13356997604177841771_3360_000_3380_000,1557267391087785,1,FRONT,140,29,1557267391087785.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267391087785.jpg,1920,1280,40,32,7,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267391587678,15,13356997604177841771_3360_000_3380_000,1557267391587678,1,FRONT,145,30,1557267391587678.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267391587678.jpg,1920,1280,41,35,5,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267392087628,15,13356997604177841771_3360_000_3380_000,1557267392087628,1,FRONT,150,31,1557267392087628.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267392087628.jpg,1920,1280,35,31,3,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267392587594,15,13356997604177841771_3360_000_3380_000,1557267392587594,1,FRONT,155,32,1557267392587594.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267392587594.jpg,1920,1280,36,33,2,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267393087606,15,13356997604177841771_3360_000_3380_000,1557267393087606,1,FRONT,160,33,1557267393087606.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267393087606.jpg,1920,1280,33,30,2,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267393587645,15,13356997604177841771_3360_000_3380_000,1557267393587645,1,FRONT,165,34,1557267393587645.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267393587645.jpg,1920,1280,30,27,2,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267394087559,15,13356997604177841771_3360_000_3380_000,1557267394087559,1,FRONT,170,35,1557267394087559.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267394087559.jpg,1920,1280,24,21,2,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267394587557,15,13356997604177841771_3360_000_3380_000,1557267394587557,1,FRONT,175,36,1557267394587557.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267394587557.jpg,1920,1280,33,30,2,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
13356997604177841771_3360_000_3380_000_1557267395087510,15,13356997604177841771_3360_000_3380_000,1557267395087510,1,FRONT,180,37,1557267395087510.jpg,images/front/13356997604177841771_3360_000_3380_000/1557267395087510.jpg,1920,1280,33,30,2,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
