global_image_id,canonical_image_key,dataset,partition,experimental_role,source_image_id,source_image_path,output_filename,output_relative_path,output_absolute_path,source_width,source_height,target_width,target_height,nominal_scale,actual_scale_x,actual_scale_y,resized_width,resized_height,padding_left,padding_top,padding_right,padding_bottom,padding_value,interpolation,source_extension,output_extension,png_compression_level,target_box_count,vehicle_count,pedestrian_count,cyclist_count,ignored_box_count,is_negative,output_size_bytes,dimensions_valid,padding_valid,geometry_valid,aspect_ratio_error,aspect_ratio_valid,processing_status
5147,kitti_005146,KITTI,train,model_training,005146,data/kitti/raw/training/image_2/005146.png,005146.png,images/kitti/train/005146.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005146.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,4,False,267433,True,True,True,0.004062176165803066,True,created
5148,kitti_005147,KITTI,train,model_training,005147,data/kitti/raw/training/image_2/005147.png,005147.png,images/kitti/train/005147.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005147.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,4,False,241232,True,True,True,0.004062176165803066,True,created
5149,kitti_005148,KITTI,train,model_training,005148,data/kitti/raw/training/image_2/005148.png,005148.png,images/kitti/train/005148.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005148.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,1,False,203891,True,True,True,0.004062176165803066,True,created
5150,kitti_005149,KITTI,train,model_training,005149,data/kitti/raw/training/image_2/005149.png,005149.png,images/kitti/train/005149.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005149.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,6,1,0,0,False,252762,True,True,True,0.004062176165803066,True,created
5151,kitti_005150,KITTI,train,model_training,005150,data/kitti/raw/training/image_2/005150.png,005150.png,images/kitti/train/005150.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005150.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,3,3,0,0,3,False,247698,True,True,True,0.00795406805769483,True,created
5152,kitti_005151,KITTI,train,model_training,005151,data/kitti/raw/training/image_2/005151.png,005151.png,images/kitti/train/005151.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005151.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,1,False,250026,True,True,True,0.004062176165803066,True,created
5153,kitti_005152,KITTI,train,model_training,005152,data/kitti/raw/training/image_2/005152.png,005152.png,images/kitti/train/005152.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005152.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,7,0,0,5,False,274694,True,True,True,0.004062176165803066,True,created
5154,kitti_005153,KITTI,train,model_training,005153,data/kitti/raw/training/image_2/005153.png,005153.png,images/kitti/train/005153.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005153.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,2,False,225288,True,True,True,0.004062176165803066,True,created
5155,kitti_005154,KITTI,train,model_training,005154,data/kitti/raw/training/image_2/005154.png,005154.png,images/kitti/train/005154.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005154.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,1,False,248277,True,True,True,0.004062176165803066,True,created
5156,kitti_005155,KITTI,train,model_training,005155,data/kitti/raw/training/image_2/005155.png,005155.png,images/kitti/train/005155.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005155.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,3,False,237928,True,True,True,0.004062176165803066,True,created
5157,kitti_005156,KITTI,train,model_training,005156,data/kitti/raw/training/image_2/005156.png,005156.png,images/kitti/train/005156.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005156.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,2,False,240292,True,True,True,0.004062176165803066,True,created
5158,kitti_005157,KITTI,train,model_training,005157,data/kitti/raw/training/image_2/005157.png,005157.png,images/kitti/train/005157.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005157.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,7,0,2,1,False,223816,True,True,True,0.004062176165803066,True,created
5159,kitti_005158,KITTI,train,model_training,005158,data/kitti/raw/training/image_2/005158.png,005158.png,images/kitti/train/005158.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005158.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,2,False,231634,True,True,True,0.004062176165803066,True,created
5160,kitti_005159,KITTI,train,model_training,005159,data/kitti/raw/training/image_2/005159.png,005159.png,images/kitti/train/005159.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005159.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,1,False,236477,True,True,True,0.004062176165803066,True,created
5161,kitti_005160,KITTI,train,model_training,005160,data/kitti/raw/training/image_2/005160.png,005160.png,images/kitti/train/005160.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005160.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,13,13,0,0,1,False,250001,True,True,True,0.004062176165803066,True,created
5162,kitti_005161,KITTI,train,model_training,005161,data/kitti/raw/training/image_2/005161.png,005161.png,images/kitti/train/005161.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005161.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,1,False,255501,True,True,True,0.004062176165803066,True,created
5163,kitti_005162,KITTI,train,model_training,005162,data/kitti/raw/training/image_2/005162.png,005162.png,images/kitti/train/005162.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005162.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,15,14,0,1,2,False,259336,True,True,True,0.004062176165803066,True,created
5164,kitti_005163,KITTI,train,model_training,005163,data/kitti/raw/training/image_2/005163.png,005163.png,images/kitti/train/005163.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005163.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,7,0,0,3,False,223511,True,True,True,0.004062176165803066,True,created
5165,kitti_005164,KITTI,train,model_training,005164,data/kitti/raw/training/image_2/005164.png,005164.png,images/kitti/train/005164.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005164.png,1241,376,640,640,0.515713134568896,0.515713134568896,0.5159574468085106,640,194,0,223,0,223,114,opencv_inter_area,.png,.png,3,7,7,0,0,2,False,215140,True,True,True,0.0015628427286689117,True,created
5166,kitti_005165,KITTI,train,model_training,005165,data/kitti/raw/training/image_2/005165.png,005165.png,images/kitti/train/005165.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005165.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,8,0,4,4,2,False,258677,True,True,True,0.00795406805769483,True,created
5167,kitti_005166,KITTI,train,model_training,005166,data/kitti/raw/training/image_2/005166.png,005166.png,images/kitti/train/005166.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005166.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,8,8,0,0,3,False,227210,True,True,True,0.004062176165803066,True,created
5168,kitti_005167,KITTI,train,model_training,005167,data/kitti/raw/training/image_2/005167.png,005167.png,images/kitti/train/005167.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005167.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,3,False,238290,True,True,True,0.004062176165803066,True,created
5169,kitti_005168,KITTI,train,model_training,005168,data/kitti/raw/training/image_2/005168.png,005168.png,images/kitti/train/005168.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005168.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,2,2,1,3,False,249570,True,True,True,0.00795406805769483,True,created
5170,kitti_005169,KITTI,train,model_training,005169,data/kitti/raw/training/image_2/005169.png,005169.png,images/kitti/train/005169.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005169.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,3,False,218232,True,True,True,0.004062176165803066,True,created
5171,kitti_005170,KITTI,train,model_training,005170,data/kitti/raw/training/image_2/005170.png,005170.png,images/kitti/train/005170.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005170.png,1238,374,640,640,0.5169628432956381,0.5169628432956381,0.516042780748663,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,2,3,0,2,False,241229,True,True,True,0.005901748358316361,True,created
5172,kitti_005171,KITTI,train,model_training,005171,data/kitti/raw/training/image_2/005171.png,005171.png,images/kitti/train/005171.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005171.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,17,16,1,0,0,False,259448,True,True,True,0.004062176165803066,True,created
5173,kitti_005172,KITTI,train,model_training,005172,data/kitti/raw/training/image_2/005172.png,005172.png,images/kitti/train/005172.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005172.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,1,1,0,1,False,254585,True,True,True,0.004062176165803066,True,created
5174,kitti_005173,KITTI,train,model_training,005173,data/kitti/raw/training/image_2/005173.png,005173.png,images/kitti/train/005173.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005173.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,7,0,0,2,False,260900,True,True,True,0.004062176165803066,True,created
5175,kitti_005174,KITTI,train,model_training,005174,data/kitti/raw/training/image_2/005174.png,005174.png,images/kitti/train/005174.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005174.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,7,0,0,7,False,258048,True,True,True,0.004062176165803066,True,created
5176,kitti_005175,KITTI,train,model_training,005175,data/kitti/raw/training/image_2/005175.png,005175.png,images/kitti/train/005175.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005175.png,1238,374,640,640,0.5169628432956381,0.5169628432956381,0.516042780748663,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,1,False,226248,True,True,True,0.005901748358316361,True,created
5177,kitti_005176,KITTI,train,model_training,005176,data/kitti/raw/training/image_2/005176.png,005176.png,images/kitti/train/005176.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005176.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,1,False,223812,True,True,True,0.004062176165803066,True,created
5178,kitti_005177,KITTI,val,in_domain_validation,005177,data/kitti/raw/training/image_2/005177.png,005177.png,images/kitti/val/005177.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/005177.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,1,False,247421,True,True,True,0.004062176165803066,True,created
5179,kitti_005178,KITTI,val,in_domain_validation,005178,data/kitti/raw/training/image_2/005178.png,005178.png,images/kitti/val/005178.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/005178.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,14,14,0,0,1,False,224902,True,True,True,0.004062176165803066,True,created
5180,kitti_005179,KITTI,train,model_training,005179,data/kitti/raw/training/image_2/005179.png,005179.png,images/kitti/train/005179.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005179.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,0,False,250305,True,True,True,0.004062176165803066,True,created
5181,kitti_005180,KITTI,train,model_training,005180,data/kitti/raw/training/image_2/005180.png,005180.png,images/kitti/train/005180.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005180.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,2,False,260209,True,True,True,0.004062176165803066,True,created
5182,kitti_005181,KITTI,train,model_training,005181,data/kitti/raw/training/image_2/005181.png,005181.png,images/kitti/train/005181.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/005181.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,3,3,0,0,5,False,239087,True,True,True,0.004062176165803066,True,created
5183,kitti_005182,KITTI,val,in_domain_validation,005182,data/kitti/raw/training/image_2/005182.png,005182.png,images/kitti/val/005182.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/005182.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,5,False,261381,True,True,True,0.004062176165803066,True,created
